id,tweet,label
9145,"And that small group , properly radicalized , is the target audience of our propaganda efforts and shall be the nucleus of the new order of the ages",0
8080,"If it means exterminating the blacks in Africa so the gorillas have a healthy , big nature preserve I do n't oppose it .",1
78,"They can be blue , green , or grey at different times .",0
7088,Didn't Sextus solve this problem over a thousand years ago ? `` but amongst the Romans it is forbidden by law to do so '',0
2247,did anyone go to this last night ?,0
8845,There are things we can do to stop the rapes that occur when blacks and other non whites con white women and girls into getting in cars with them etc For a start teach our women to respect themselves .,1
10646,Hell I 'd rather clean a dozen tiolets a day then have to walk into a bathroom and see some mongrel standing there with a mop giving me a glassy-eyed stare .,1
7451,I will soon post photos of my cats .... 6 of them .,0
2279,There could be if could put together something we have had interest from people in Manitoba before .,0
8123,Less talk and more activism !,0
3897,Watching out for Anti-Whites if you have info on Anti-Whites send it to this site I am sure there are lots of you out there with info on Anti Whites so send it in .,0
8639,Most of the time they are quiets sheep who want to intergrate but their children makes a new generations of thugs and prostitute .,1
7177,Just do your research and as long as you take your time and have some decent shop tools you should be able to do it .,0
10122,I live in California and the only school race riots I hear about are blacks vs. mexicans during Cinco de Mayo lol .,0
3631,This was back in 1998 so I have left the area for about four years and saw very few White Youth except at the New Mall that is located across the Freeway from the Truckstops .,0
9233,"I agree , it is about time to stop this , it is the same story every time and nothing good will come from it .",0
6272,"No, I 'm in Spanish class at school in Canada and we focus sometimes on Mexican slang and do n't learn vosotros .",0
392,I have found a website for the Teacher 's TV channel .,0
3191,"It's a good to add a hint of truth in your essay 's but maybe you have it better off then I did at high school , every teacher I had was very liberal and anti-racist , and could barely accept the truth .",1
16,I would not be surprised if this woman was specifically targeted by local Jews from her town for this abominable treatment .,1
4200,The Jewish race is without any doubt the greatest threat to the survival of the White race .,1
2672,I'm going to play the black sheep here and say there 's nothing wrong with what he 's doing .,0
6164,I do n't know ... if afrocant 's do n't slather their skin several times a day with cocoa butter lotion it takes on a definite crocodilian appearance .,1
3493,I was beginning to think i was alone out here .,0
7394,"I watched the video once , I don t think I would like to watch it again , ever .",0
4839,"im an irish n.s skin , id like to hear from any skin or nonskin n.s girls from around the world ! 88 ...",0
593,"I understand your concern , but before you worry too much about coons with guns and their ability to plan anything , watch this video .",0
9972,"I do not watch TV , and neither does my husband .",0
5827,I just buy the movies/shows I like on DVD .,0
7961,You have your work cut out for you .,0
5887,Just saying .,0
2355,"It looks like I have to create MY own copy of PDF file , since the OP version is a read-only item. ( sigh )",0
6036,"So i have 2 units left , and football is a 3 unit p.e. course so it 's in the bag. p.s. thank you everybody i appreciate the kind words",0
4798,"As well most of us are open for negiotiations , across the reticle !",0
9256,"I 'm guessing her age to be around 12-18 months , and she is TINY She 's 15 inches STL , keeping in mind she 's missing a small piece at the end .",0
4592,"NB , Haman , Fenris , MuadDib http://www.youtube.com/watch ? v = zzSJRfoZLFY",0
163,A crude drawing of a swastika on a wall with spraypaint will only make neutral people associate nazi 's with common lowlife scum .,0
9916,"But it would require some work for the White who 've been exposed to Public school , been taught to hate `` learning '' etc ...",0
10099,There have been more people coming on this board that live in the central Wisconsin area since I have started coming on here .,0
10464,"i met my wife at the gun range which i was manager of at the time , a woman who shoots guns and hunts is a keeper for sure ..",0
7380,"There is a full video out there some where and I 've been searching for it with out luck Published on May 1 , 2014 Disrespectful Vine Of The Week : `` Fxck Your Neighborhood '' Man 's Glasses Flew 50 Meters !",0
10656,White person ! `` before hurrying to catch the TTC out of Scarborough .,0
6356,"If I have to travel , I 'll backpack it .",0
5542,Is n't that contradicting themselves ?,0
6007,"Explain to them this is wrong. send mass emails explaining the science behind it , and tell everyone not to breed with them .",1
7993,They are white kids who want to be black .,0
7638,There is plenty of genetic diversity among white people .,0
6793,More like Hongcouver ?,0
7758,I'm not sure what sort of information you 're seeking but I recently found a number of Blacks who have been convicted for knowingly transmitting HIV/AIDS : Kouassi Adaye http://news.bbc.co.uk/2/hi/uk_news/e...de/3389735.stmJohnsonAzigahttp://en.wikipedia.org/wiki/Johnson_AzigaStanislasKanengele-Yondohttp://en.wikipedia.org/wiki/Stanislas_Kanengele-YondjoTrevisSmithhttp://en.wikipedia.org/wiki/Trevis_SmithAdrienSylverNduwayohttp://www.thenownews.com/issues06/0...031206nn2.htmlWillieAtkinshttp://www.dallasnews.com/sharedcont....32a4d9fd.htmlNushawnWilliamshttp://en.wikipedia.org/wiki/Nushawn_WilliamsSimonMolhttp://en.wikipedia.org/wiki/Simon_MolEversonBandahttp://www.dailymail.co.uk/pages/liv...=5&expand=truePeterMwaihttp://www.crime.co.nz/c-files.asp?ID=36WilliamKaranjahttp://www.amren.com/mtnews/archives...n_rapist_j.phpLinkoyMuhurihttp://news.bbc.co.uk/2/hi/uk_news/e...on/3256352.stmMohammedDicahttp://news.bbc.co.uk/2/hi/uk_news/e...on/3190626.stmFestonKonzanihttp://news.bbc.co.uk/2/hi/uk_news/e...es/4267433.stmGabrielVengesaihttp://www.dailymail.co.uk/pages/liv ... n _ page _ id = 1770,1
4837,Rule Britannia .,0
2293,I heard whites could purchase land off each other if they wanted to move into Orania .,0
6548,Mr A was correct again .,0
7898,I sat there for 5 minutes and then took the dog for a walk .,0
4481,"This is a great resource , but they have practically no pro-White books in their library .",0
3716,"The story is available from the below link , which in turn came from AP .",0
6140,It is the best paper in the movement .,0
1549,"You mean us white taxpayers gotta pay for this , too ?",0
2044,The kind of savagery against females that has become expected from negroids in todays society ...,1
767,Hello !,0
5693,#NAME?,0
7870,Look at it this way : Most goths/emos/punks are white .,0
7857,You can ask to your french fellow in stormfront french part for a little help both of them speak english and french .,0
3302,Or a classified section for employment or contract services .,0
4517,If you want to be treated with respect then try showing a bit yourself you arrogant dismissive tosser .,0
10416,http://rnebarkashov.ru/foto/ff009.jpg,0
3292,"I suppose the concept of a male cow and a female cow producing MORE cows , and the repeating process is too much for them to understand .",1
1403,-Strict education at home .,0
1382,If u search on yahoo ( ya-jew ) you can find it .,0
6928,Very good video which packs a hard punch .,0
5671,"I would never homeschool my kids , or send them to public schools .",0
1638,"If the E actually stood for real English , rather than the homogenous multiculti * * * * that they have in their ranks I 'd be ready to support them .",0
6907,now that ye mention it he does look a bit like this traveller i knew. i wonder if we gave him a wash would he really be a white guy with red hair ?,0
8591,Good to see WN is back in Limerick it might counter balance some of the bleeding hearts down here who thought it was fashionable to have ethnic diversity Badboybillx,0
6406,Carrying any hammer here in the UK on the streets without good cause such as you need it for work would be classed as an offensive weapon .,0
1179,"Great idea though , I would love an all White dance class WPWW",0
5448,"i sit around everyday saying white pride and all , but i dont feel really involved , yet whites are being destroyed today more than ever , white culture is being destroyed more than ever. i dont know about everyone else but im sick off just watching it from the sidelines. i dont want to see my children be exposed to society like this. i want a change at all costs today. if anyone is in driving distance of massachusetts , post back .",0
5078,"Hi, I 'm trying to move myself and my three year old son up to Northern California or even out of state somewhere near woodlands and I am curious if anyone knows about places I might be able to stay for cheap or free or if anyone has a contact .",0
8648,The sad fact is thesame thing goes on worldwide .,0
5175,I would think that European nationalist organizations would be easier to create than American nationalist organizations .,0
689,Well I heard that the airport is in the process of implementing their new security procedures and subsequently did n't have an x-ray device or metal detector ...,0
9484,I certainly found none .,0
6525,i did a project on hitler for school and i read mein kampf and i got a lot of * * * * from the teachers and black kids but * * * * them im gonna read whut im gonna read wpww,0
10510,Were Whites to leave in large numbers leaving few Whites behind in South Africa the country would start going down hill and then maybe more Whites would begin to see what losers Negros are and how they cannot even maintain what is given to them .,1
6488,That news is something totally incomprihensible .,0
7154,"Therefore , the Company has temporarily suspended the acceptance of new orders .",0
9009,Just stop pulling our legs please .,0
6610,This is an impressive site .,0
9169,I wonder if the what looks like Arabic used for his second account name has anything to do with his hate for women .,0
4349,"Servents/maids , workers of some type ?",0
1884,I'll edit out a few of the most revealing images .,0
9249,Read what is in Bold .,0
2494,2508,0
5947,Rampage Productions Welcome to the Blood and Honour Forum,0
3036,That was wierd .,0
5777,Looks pretty cool .,0
845,I urge all White Nationalist in this area to do the same .,0
7967,You are going to have to make this decision on your own .,0
9074,"If you were smart you wouldnt create a white pride school group , take it from someone who has been through it .",0
7340,i had a pair of levi 's that i wore whenever i did messy work .. they were my ' junk ' jeans. i usually wear anything that fits me. as for Docs i rarely wear them anymore. i wear sneakers now .,0
9646,The Official Website of the British People 's Party A few unpleasant truths re. the zionist ass lickers of the DUP,1
8874,I went on the EDL page last night and I saw the funnies thing .,0
7137,"Oh I see how it is , Son of the Mist .",0
2964,"Thats exactly what he means and what they are doing , it has happened to every white nation and we are no different .",0
2529,Negroids could n't put together a bake sale properly much less a work force .,1
5772,And on the ground ground and pound and submissions have finished hundreds of fighters over the years .,0
1048,"Looking at your guys situation makes me realise how lucky I am that my high school is 100 % white however even in my remote countryside community there are more and more black 's moving into the area , and their kids .",1
7045,There are few if any Blacks .,0
1960,So why are n't you complaining about the other mud races ?,1
2530,New to the area .,0
8429,It is the fault of the parents who do n't take an active role in their children 's education ( though I think most stupid kids have stupid parents ) and the fault of the schools who let illiterate kids go on to the next grade .,0
4917,It has been reported for a hour now that weapons have fallen into the hands of the opposition in Ternopil and Lviv after seizing of government installations .,0
5901,I stayed in Ballina and saw almost no foreigners at all .,0
8286,It does look good .,0
4259,"Also shoot a Lyman Great Plains .54 , patched lead round ball over bulk FFg , fired by a #11 cap .",0
5656,"YouTube - White family beaten by mob of blacks YouTube - Black gang in Des Moines , Iowa chants `` It 's Beat Whitey Night '' as they assault white people YouTube - Black Man Punches Blind White Woman On Bus",0
6097,We are so excited about this baby .,0
5907,Oh yeah he was part Jewish with brown hair and brown eyes .,0
7373,"""",0
2978,"I found the whole UFC 1 event on youtube a while ago , was great back then no gloves and only a few rules .",0
9493,Well your more than welcome too move out here from where ever your at .,0
9958,"Axis history forum has a very large sticky on her and the whole video that was shot , she ends up with a surviving group of people and even tries to crack a smile for the camera .",0
6721,I will probably be there most of today to see if anyone comes .,0
7842,"Woman Brutally Attacked By 2 Men In Home Police Arrest 16-Year-Old , 17-Year-Old POSTED : Wednesday , November 11 , 2009 UPDATED : 8 : 18 pm EST November 11 , 2009 Michael Galan , 16 , and Jarve Green , 17 , were arrested by Palatka police .",0
8264,"Thor Soderberg , 43 , was shot and killed at 61st and Racine .",0
9390,I know I will like it so I order it instead of trying something new ...,0
3138,Although I still support all WN movements from there ...,0
8325,Below is a message that was publicly displayed many months ago on the website of the President of the United States .,0
10628,"They mutilate their own , and they do their best to see to it that those whom they see as their goyim slaves are also marked ....",1
1826,What u look like ?,0
5548,Please quote me where I 've implied or have said that .,0
560,The video was both chilling and exciting ...,0
9434,"I felt the same way when I first made an account ... a few days ago I 'm quickly realizing I DO belong here , it 's just a matter of getting to know people .",0
8435,Thank you my friend for posting on our section ...,0
5435,Click on the audio player at the link below .,0
4437,Toy Crane Commercial | BMO Harris Bank - YouTube,0
8597,I wonder why the Irish media are so obsessed with this site .,0
1442,"In my opinion , from my experience with the schools in my area , the teachers say it is not their job to break up a fight Im not saying this is right but its going on in many different areas",0
8453,Who the hell are the Maccabees anyway ?,0
4406,I now have a wife and kids and I would n't have it any other way .,0
10206,Wolf 278,0
1689,"Well of course not , hell , my glock 40 9mils can hit a penny at a mile if I hold ' em sideways !",0
10560,And then follow up by saying `` New Speak '' is not `` Our Speak ' and watch the teacher fumble with that ball .,0
9632,Haha Doze gangstaas don kno sheeeeiit bout pimpin,0
5962,"I put a aluminum pistol cleaning rod in my cordless drill with brush attached , dipped in `` Butch 's Bore Shine '' , ran it in and out that revolver barrel a few times concentrating on that dirty area , then a couple clean patches - bore looks like NEW !",0
2496,Sound like they are speaking another language in the back ground .,0
8779,Especially in the cariboo .,0
340,"I watched sports and universities go black and stayed away from the both since , It s been 30 years since I have seen a football game that was outside my son s high school .",0
2408,"In my mind it 's not even close to being obselete , I believe it is a symbol of the white race and it 's fight to save itself in this sick and twisted multicult world we live in .",0
8943,"At the link just below , I 've been urging our brothers and sisters in South Africa to run that message or a similar message on that site every month : Malaysians , Venezuelans , Chinese let White House broadcast their agendas",1
5782,Welcome to Stormfront .,0
4576,I know I would stick up for a white girl any day .,0
3725,"That's good I wish there was someone standing for my interests where I live , but as it stands now that is not likely to ever happen .",0
2785,"I sometimes practice my arguments on Blacks , I have gotten 2 of them ranting about Jews to all of their friends .",0
1012,"Same with wolves and dogs , wolves and coyotes .",0
5280,It's Mein Kampf and no he never said anything about killing every jew on the earth like the jews claim he wanted to do .,0
4895,"It has been claimed that the black African invented the stick , but that is a lie .",0
7121,"This is the previous edition of that textbook `` Making Europe '' Amazon.com : Making Europe : People , Politics , and Culture since 1300 ( 9780618004829 ) : Frank L. Kidner , Maria Bucur , Ralph Mathisen , Sally McKee , Theodore R. Weeks : Books Amazon.com : Making Europe : People , Politics , and Culture since 1300 ( 9780618004829 ) : Frank L. Kidner , Maria Bucur , Ralph Mathisen , Sally McKee , Theodore R. Weeks : Books when you click on the picture to `` Look Inside '' the negro pops up .",0
6549,In memory of Deputy James McGrane who was shot and killed while conducting a traffic stop by known gang member and Mexican POS Michael Paul Astorga .,0
4037,I posted this on SF a couple of years back .,0
148,Hails,0
285,"I fell asleep on the couch with a blue tongue skink on my chest one night and awoke to him biting my neck , I guess my Adam 's apple set off a feeding response .",0
10334,We are not fighting against white immigrants though many British are getting angry at them taking their jobs etc .,0
8555,The image of an advertisement against race mixing speaks for itself .,0
8995,Get it right .,0
6770,The list goes on .,0
4443,Older folks are more interesting and have so much to offer .,0
7446,He sent me a PM the other day saying all is well just staying off SF but checking in now and then .,0
236,Than they just sent me another one like a week ago ... it is sitting right in front of me still not filled out .,0
10264,It seems anytime issues like this are highligted in the Irish Media immigrants in the long run end up staying in Ireland .,0
7123,I apologize for my ignorance .,0
9070,And this site was resticted on my moms computer so it took me a few days to hack her PW and change that .,0
3083,"Well, Georgians are maybe 80 % of their country , with two biggest minorities being Azeris and Armenians , so indeed very easy that Caucasus baboon types from Georgia are not Georgians .",0
632,Wasn't meaning yo be hard on you or Knightrider1961 .,0
6813,"It 's 93 right now here , but 81 there .",0
2493,I would like to hear this .,0
2665,Leave now .,0
9084,There just has n't been any complainers recently but in those glory days of e.g. Pontifex et al complaints and protests were commonplace and everyday occurrences .,0
9010,It refers to people you find in Ireland with very black hair and very pale skin .,0
9060,I have 6 people as `` friends '' only .,0
4211,I have all the respect in the world for our law enforcement .,0
3874,I would like to knock a lot of people 's heads together but I only have two hands !!!,0
2817,Best to All !,0
8850,"Yep, that 's London for ya .",0
10504,If it was n't then it meant that those same Celts went through some serious racial degradation before Europeans really started arriving .,0
9618,"Jacksonville police said Brian Williams broke into the home on Braddock Road while the family was out of town and baked brownies , drank orange juice , surfed porn websites and loaded up the victim 's car with bottles of liquor .",0
7426,Good grief !,0
10453,Good luck .,0
9063,I bookmarked their website last night .,0
9852,Really?,0
1735,"Maybe we should put' em in prison until they 're fifty , right up front , so Sid can figure it in to the cost of admission",0
7397,Aww this boy must come from a deprived community .... not : http://homes.point2.com/US/Pennsylvania/Monroe-County/Stroud-Township-Real-Estate.aspx .,0
4255,Virtually all of those rapes are committed by non-whites .,0
8871,1 .,0
2475,I think Whites should home school their children if at all possible .,0
10686,Look at this cultural incongruity from Plymouth . VIDEO : Plymouth celebrates St George 's Day with music and dancing in the streets | This is Plymouth,1
3713,Is this normally what it should be ?,0
9616,Too many white youth have grown fat and lazy .,0
1804,"I went to Oklahoma for thanksgiving and spent over a $ 100.00 on their ( Amish ) pies , turkey and other food .",0
707,Jesus even said to their face that they are the sons of satan .,0
9843,Awesome.,0
5189,"I'm actually not sure what the message is on this one , but if you or anyone else can explain it I 'd sure appreciate it .",0
5472,The small Janj River The Una River by Novi Grad The Tara River in Republic of Srpska The Sava River near the town of Srpski Brod Vrbas river The Lake of Nevesinje The Neretva River in Republic of Srpska Izvor Sipovo,0
72,"In the old days private security and armed whites would take care of this , but maybe the negros are fighting smarter by taking on soft-targets ?",0
7843,"( At 27 : 00 - 32 : 00 , 48 : 00 and 50 : 00 of the link they discuss Moscow Rules ) Smiley 's People - Part 1 ( BBC Spy TV Series ) - YouTube With our own civilians in PLE 's supporting us , even in little ways such as providing cut outs and safe houses , putting out propaganda will be much easier .",0
5101,This thread is already kind of worthless so here 's a People of Walmart picture !,0
6764,They are both cultural threats,1
1125,luckily my child goes to a more white school so they do not even teach about this and they are the only school in the county that had school on mlk day .,0
1241,Attitude is everything .,0
8835,"If you look on http://www.audiogalaxy.com and type in the name of the artist in Latin characters you can find a lot of songs , especially by the more popular musicians .",0
2349,Frederick Burton .,0
6602,Also I agree it 's not fair to monkeys to compare them to black people .,1
6780,As far as i know they are `` frozen '' bacause they are waiting to see how things will turn out with new `` anti-racists '' laws and act then .,0
4358,We live in a black majority neighborhood for economic reasons and we are definitely not race mixers .,0
1343,He is just telling the truth as usual the filthy jews need to clamp down as soon as possible .,1
10691,"They ca n't survive without us , but they do us nothing but harm .",1
9293,Muahaha ...,0
10657,"If your kids is interested in anime , by all means BE CAREFUL at the video store .",0
8632,Thank you so much !,0
6652,"I just passed Devil ' s Lake , ND where the flooding is .",0
1100,"Robinson ended up hawking the cannon to Top Paid Scrap , a salvage company in the 13000 block of Chef Menteur Highway in eastern New Orleans , according to a New Orleans police report filed in conjunction with Robinson 's arrest .",0
7327,"If you want to hear what a black `` intellectual '' ( lol ) sounds like , check out the woman in this video trying to debate Dr. William Shockley .",1
7622,No problems .,0
987,David Duke with Bruno Gollnisch !,0
2852,http://www.radioireland.ie/lastword/19112004-17.wmv,0
630,I've followed Mr. Kievsky 's adventures through VNN for the last couple years .,0
1249,I do n't know about you but I rather fight a 2m swedish male than a 1.70m asian kung fu expert .,0
3179,I am 18 from chicago. i would like to chat with someone via EMAIl or AIM to chat about your beliefs and mine ... someone near my age also. my AIM screen name is eldawg4100,0
482,Will you marry me and be my eternal wife in this life and when we enter Valhalla together ?,0
3040,Like many on here are .,0
5010,And reading the article one gets gets the impression that comp sci departments are desperate and grateful for bodies -- regardless of color -- in their departments .,0
10111,"To all white patriots , watch ENDGAME ALEX JONES , OR ENDGAME from PRISON PLANET , and learn the agenda from the criminals Jewish bankers .",1
7000,Can someone suggest any reliable online sources for information on the anthropological classifications of the different populations in the Scandinavian / Baltic countries ?,0
3273,The negro would n't have big buffed muscle body if it was n't for white man 's technology .,0
7227,The rounds I used to use in my 5.56 would cut through trees a foot thick and quarter inch steel like a hot knife through butter .,0
3683,It was asked for so here it is .,0
6674,Did anyone here of the co up Irish lets say like the ab have got the Irish mob to be brothers to keep out the foreign crowd ? I got it from the star newspaper a few weeks back could be a load of made up * * * * . ?,0
6807,"The BLMtards are here , they crashed the LBBQWTF parade last month ( lol ) .",1
10422,A news proved my allegation .,0
1316,It 's all BS anyway .,0
3225,They probably have a 150 I.Q. with all three of them combined .,1
1072,that prince who married that asian is a freak. imagine his half and half kids growing up and trying to marry into other royal families,1
4815,"I like the Japanese , i really do .",0
9044,This is the animal who raped and murdered the six year old white child above .,0
5752,I went to a talk about this at Georgetown University last week .,0
9793,Perhaps get out and put up some BNP stickers .,0
4616,Only the crazy ones stay .,0
3097,"Thank you for posting this ! this disgusting lie will hopefully one day be addressed and corrected , at that point I would hope the world will see the Jews for what they really are .",1
6869,Israel arrests him i bet Lentin and co are very happy.All students looking in see what scum the Jews are.Details here www.normanfinkelstein.com,1
1300,"There are people that would agree with this essay , and then turn around and support gay marriage or abortion not realizing that they too are foot soldiers supporting the Cultural Marxism that is destroying our identity .",0
7285,I use Feria 's Blowout Burgundy every 6 weeks ... it 's a subtle color unless I 'm right in the sun - then it 's vibrant .,0
6284,Oh my * * * * ing god !,0
5495,"ya they are lazy drug-attics ... and they cant get a real job , all they do is deal drugs or they jump job to job to job ...",1
5291,I allways stare at them first with very serious eyes and from long distance .,0
1798,It really warms me that more Klan members are coming to Stormfront .,0
5203,"ha, I just made this. but my point is , I suggest something with an American theme to it to make it our own .",0
8227,"I like husband in a decent pair of jeans , a well fitting shirt , and a pair of boots ...",0
5047,"January 29th , 2012 - Whitefish Lake frozen over .",0
6441,I've told some immigrants that if they did n't like it here they should just go home .,0
8636,Everyone in Ireland has a duty to make life as difficult for blacks as possible if our children are too have any kind of future .,1
8105,- The case against the Elmira man accused of strangling and stabbing his pregnant ex-girlfriend moved one step forward Friday morning .,0
2359,The common draw was between 80 - 140 lbs .,0
10042,The only problem is that Jews were not destroyed by themselves or any one else .,0
3654,Exactly.,0
7052,"Thanks for saving the picture but the one I saw was a black guy looking at a laptop and a White girl sitting next to him , laughing and hanging on him also looking at the laptop but they did n't show what was on the laptop .",0
1286,Gyspsies !,0
9773,"If it 's brown , flush it down .",1
4445,I understand that we are all proud people with very well defined beliefs but fighting amongst each other is really counterproductive .,0
2137,"I could give a course on gun safety so , that they do n't end up like that monkey that shot off his penis .",0
6787,Anti-White S.O.B. ` s ?,0
10436,2508,0
9104,"Only posts in English , please !",0
9604,Why have n't we thought about that over here ?,0
6894,The other day I Jewgled 72 shot Chicago and NO mainstream media listing came up--just smaller outlets and blogs .,0
9171,There have been court cases for asylum by white South Africans in Canada that the South African government has spent millions fighting ... though they have not spent a cent on the 300 asylum applications by blacks in the US ...,0
8564,What is you teaching schedule like ?,0
7151,Memphis Teen Charged with Rape | My Fox Memphis | Fox 13 News,0
963,NOW ! some crap I have not seen before is the displays of passover crap in the stores before .,0
6012,"If ra-heem had a gat wit 17 bumps and jose ' dised him in front of OG peeps and he capped dat bitch twice den double tapp hector jus cause he be dere , monique pregnant , say ra-heem baby daddy , how much welfare they get ? multiply food stamps X project housing add free utilities , stolen cars and drugs sold to find out why they are still poor",1
4882,"February 1954. ) , and she graduated from the Faculty of Dramatic Arts of the University of Belgrade as an actor .",0
140,You acted like yourself .,0
9673,I wonder how the CBC will try to spin this ?,0
6936,Bit of a different perspective : What was really going on when violence broke out at the varsity rugby match ? [ video ] | The South African,0
6542,This thread is an example of white people not forming an alliance anytime soon When we still have whites fighting over who is more white .,0
5243,I thought they agreed they wouldn t do the Salem march this year because his parents didn t want the media attention ?,0
4431,If only we had more friends that we could count on through thick and thin like balije .,0
406,http://www.wafb.com/Global/story.asp ? S = 11394504,0
8212,I cant believe i actually wasted several minutes of my life reading that page .,0
8960,I wonder if many blacks or Asians have died in a similar circumstances .,0
9236,But maybe it was just him .,0
8234,The remoteness and weather is not desirable to them .,0
4399,"And you will find it too , just like you have so many times before . . .",0
5252,ah it is good to here from the father land if you see me on message me I love to talk with someone for Germany,0
11,Here 's the link : http://apps.meadjohnson.com/forms/jsp/Efb/Efb.do ?,0
4760,"It is also a breeding ground for Dieversity , and Libturd Indoctronation .",1
1177,Aragorn,0
2863,Disgusted that Birmingham has gone from the `` workshop of the world '' ( a city of a thousand trades ) to producing scumbags like this .,1
6471,"New York Brownstones , designed by European Whites .",0
6228,It is a noble idea but I would rather stay here in mostly white Missouri then move to 35 % black South Carolina .,0
2989,Talk about something nice .,0
7117,"In your dreams negress , when SD comes into the Riksdag ...",0
7010,When is that projected to happen ?,0
9157,"Went outside for recess , and noticed two niglet boys being hostile and ready to rumble , and I figured right that they jumped on each other after returning to class , grabbing Niglet Number One , hauling him outside and pressed that panic button again .",1
1440,The strength of our race is in the depth of love and care it shows to its own people .,0
10431,I work downtown Montreal but live off the island out in the country .,0
2875,Took an east Asian art course in college myself .,0
9741,Now I just need to figure out what you are doing here .,0
9415,If you search around you can probably find `` hoax of the 20th century '' for free on the net .,1
7232,All I have to do is get a picture of my old boss and compare .,0
3726,https : //www.stormfront.org/forum/t795949-2/#post9151222,0
2772,They contain songs from many ballbreaking bands .,0
454,"So, water is actually heavier than liquefied dino-dong .",0
8189,I went to party school in liberal farts .,0
1367,"These UPA-American scums are welcome to stop by my house I have a surprise Sorry I 'm not in Donetsk yet , just matter of time `` https : //www.facebook.com/TruthfromUkraine ? fref = photo",0
3712,Not one mention about burns night our own culture .,0
10544,"i agree the defence is legitimate , 100 % . but the taking up of arms against and killing of other whites is the very last thing we need to succeed in our cause .",0
1388,"Not to mention Wake Forest is a fantastic university , and one of those many online universities that have been popping up .",0
1000,When they sent n iggers to space the space ships started blowing up .,1
7761,Thank you in advance. : ) Download the youtube `` description box '' info text file below @ http://www.mediafire.com/download/dqhn1czprr17o21/Booklet-Description-Box _ Info.txt,0
3553,It will be belated wishes now because I wont get the chance to see Nick until after the new year but I will pass them on .,0
4114,The above poster is correct when we stop supporting then they 're in terrible danger .,0
1667,There are really few Jews and millions of those bastards on the body of our country .,1
3173,Y' all have a nice day .,0
10059,"When I was young , gun shows were just that .",0
488,The comments section for this article is pretty empty right now ...,0
3230,It sould be made into a youtube video this story and put up all over the net.Imagine if the cop was white and the dead guy black .,0
3828,"This will always - always be a classic : AS USUAL - FULL SCREEN : Poor Pimp KO - YouTube `` target = '' _ blank "" > Poor Pimp KO - YouTube http://www.youtube.com/ watch ? v = sam6vfq7XS8",0
9262,It is tradition in Greece for children to get the name of one of their grandparents .,0
5208,My mum and dad were both born in the UK but both there parents came from Ireland which makes me 100 % Irish,0
7848,Don't you love the double standards ?,0
5704,That was me .,0
10321,"They laugh at whites who obey the law , bother to get married , women who are chaste .",1
8133,Would you have been arrested if you shot them/killed them on your own property ?,0
703,I dont drive a Ford but I got a s-10 with a 6 inch lift on it 34 inch mickie thompson swampers rollbar and the kc lights on the rollbar .,0
5105,"i want to meet a single girl in alberta that has the same ideas as me , and wants to meet a 26 y old guy.if your out there let me know .",0
9526,Your all-white nation is a fraud .,0
3291,Major chimp-out at hip hop awards .,1
8125,I have got to start challenging myself .,0
10312,R1b is the most common haplotypes defining the Europeans,0
9661,They are internationalist-Marxists .,0
4909,"Helll , last time I looked wetbacks were streaming across like it was free greencard day .",0
4440,Every cultured society and all things therein were created by whites .,1
986,Fathers of Sweden watch out for your daughters ' safety !,0
9891,This is your typical Afrikaans music .,0
9703,I saw that first hand after working in various schools .,0
7705,A Memphis City Schools teacher will remain in federal custody for at least a few more days while her attorney tries to find a secure drug-treatment facility for her before addressing criminal drug charges .,0
6257,They all need to be sent back to Afreka along with the Joos that control our politicians .,1
6089,My * specialty * is network security .,0
5238,Americans and Irish understand each other better than Spaniards and the beaners .. the US and Ireland are the 1st world so they are educated unlike the beaners .,1
1198,It was ' National Song and Dance Festival ' in Estonia today and yesterday .,0
9711,I like the whole idea of blogs .,0
7519,"Factory nickel , with carved pearl grip scales .",0
6812,".457 round ball over an Ox Yoke Wonder Wad , over a 30gr Pyrodex pistol pellet , which is over 5-25 grains by volume of FFFg equivalent 777 ... fired by a #10 Remington Magnum percussion cap .",0
8320,Teach them to respect .,0
7175,If you cant hide a J frame you better carry a purse ...,0
4470,"[QUOTE=Trotis;10497843]Isn't South African chocolate made by overseas companies based in SA ? ( British and Swiss ) Would a `` Mars bar '' taste different made in SA compared to one in England ? / QUOTE ] I would have thought so too , but the stuff tastes different .",0
891,i will try to post accurate pictures of those people who have familiar faces among our nation and stop posting a female and male photo models .,0
1969,The site become legendary www.ns-wp.cc has again opened video section is accessible http://ns-wp.cc/index.php ? option = com _ jdownloads & Itemid = 5 & task = view.download & cid = 2 New Year 's congratulation http://ns-wp.cc/index.php ? option = com _ jdownloads & Itemid = 5 & task = view.download & cid = 3 Flying untermench,0
5757,"All the jews I have ever known will do anything for money , and all I can say is there are no good jews",1
6527,Nationalists join the people of Ireland to attend the Rally For Life March in Dublin .,0
6294,Black ``women''on London transport ...,1
7595,Exactly.,0
3249,Thank You I have others posted through out this thread But here 's a few more From the Going to the Sun Road .,0
6570,"Amazing how 5 young bucks can break in to a little girls home , beat the child half to death before killing her and we are expected to believe that they did n't take turns at her while before finally killing her ...",0
6638,"From there , just click on `` pictures '' and wait for them to load .",0
7351,"It was written for schoolchildren about 100 years ago , but I like it .",0
9822,"Oil on canvas , 60 x 70 cm .",0
